combinacion;num1;num2;num3;num4;num5;num6
239481;2;3;9;4;8;1
239814;2;3;9;8;1;4
239841;2;3;9;8;4;1
241389;2;4;1;3;8;9
241398;2;4;1;3;9;8
241839;2;4;1;8;3;9
241893;2;4;1;8;9;3
241938;2;4;1;9;3;8
241983;2;4;1;9;8;3
243189;2;4;3;1;8;9
243198;2;4;3;1;9;8
243819;2;4;3;8;1;9
243891;2;4;3;8;9;1
243918;2;4;3;9;1;8
243981;2;4;3;9;8;1
248139;2;4;8;1;3;9
248193;2;4;8;1;9;3
248319;2;4;8;3;1;9
248391;2;4;8;3;9;1
248913;2;4;8;9;1;3
248931;2;4;8;9;3;1
249138;2;4;9;1;3;8
249183;2;4;9;1;8;3
249318;2;4;9;3;1;8
249381;2;4;9;3;8;1
249813;2;4;9;8;1;3
249831;2;4;9;8;3;1
281349;2;8;1;3;4;9
281394;2;8;1;3;9;4
281439;2;8;1;4;3;9
281493;2;8;1;4;9;3
281934;2;8;1;9;3;4
281943;2;8;1;9;4;3
283149;2;8;3;1;4;9
283194;2;8;3;1;9;4
283419;2;8;3;4;1;9
283491;2;8;3;4;9;1
283914;2;8;3;9;1;4
283941;2;8;3;9;4;1
284139;2;8;4;1;3;9
284193;2;8;4;1;9;3
284319;2;8;4;3;1;9
284391;2;8;4;3;9;1
284913;2;8;4;9;1;3
284931;2;8;4;9;3;1
289134;2;8;9;1;3;4
289143;2;8;9;1;4;3
289314;2;8;9;3;1;4
289341;2;8;9;3;4;1
289413;2;8;9;4;1;3
289431;2;8;9;4;3;1
291348;2;9;1;3;4;8
291384;2;9;1;3;8;4
291438;2;9;1;4;3;8
291483;2;9;1;4;8;3
291834;2;9;1;8;3;4
291843;2;9;1;8;4;3
293148;2;9;3;1;4;8
293184;2;9;3;1;8;4
293418;2;9;3;4;1;8
293481;2;9;3;4;8;1
293814;2;9;3;8;1;4
293841;2;9;3;8;4;1
294138;2;9;4;1;3;8
294183;2;9;4;1;8;3
294318;2;9;4;3;1;8
294381;2;9;4;3;8;1
294813;2;9;4;8;1;3
294831;2;9;4;8;3;1
298134;2;9;8;1;3;4
298143;2;9;8;1;4;3
298314;2;9;8;3;1;4
298341;2;9;8;3;4;1
298413;2;9;8;4;1;3
298431;2;9;8;4;3;1
312489;3;1;2;4;8;9
312498;3;1;2;4;9;8
312849;3;1;2;8;4;9
312894;3;1;2;8;9;4
312948;3;1;2;9;4;8
312984;3;1;2;9;8;4
314289;3;1;4;2;8;9
314298;3;1;4;2;9;8
314829;3;1;4;8;2;9
314892;3;1;4;8;9;2
314928;3;1;4;9;2;8
314982;3;1;4;9;8;2
318249;3;1;8;2;4;9
318294;3;1;8;2;9;4
318429;3;1;8;4;2;9
318492;3;1;8;4;9;2
318924;3;1;8;9;2;4
318942;3;1;8;9;4;2
319248;3;1;9;2;4;8
319284;3;1;9;2;8;4
319428;3;1;9;4;2;8
319482;3;1;9;4;8;2
319824;3;1;9;8;2;4
319842;3;1;9;8;4;2
321489;3;2;1;4;8;9
321498;3;2;1;4;9;8
321849;3;2;1;8;4;9
321894;3;2;1;8;9;4
321948;3;2;1;9;4;8
321984;3;2;1;9;8;4
324189;3;2;4;1;8;9
324198;3;2;4;1;9;8
324819;3;2;4;8;1;9
324891;3;2;4;8;9;1
324918;3;2;4;9;1;8
324981;3;2;4;9;8;1
328149;3;2;8;1;4;9
328194;3;2;8;1;9;4
328419;3;2;8;4;1;9
328491;3;2;8;4;9;1
328914;3;2;8;9;1;4
328941;3;2;8;9;4;1
329148;3;2;9;1;4;8
329184;3;2;9;1;8;4
329418;3;2;9;4;1;8
329481;3;2;9;4;8;1
329814;3;2;9;8;1;4
329841;3;2;9;8;4;1
341289;3;4;1;2;8;9
341298;3;4;1;2;9;8
341829;3;4;1;8;2;9
341892;3;4;1;8;9;2
341928;3;4;1;9;2;8
341982;3;4;1;9;8;2
342189;3;4;2;1;8;9
342198;3;4;2;1;9;8
342819;3;4;2;8;1;9
342891;3;4;2;8;9;1
342918;3;4;2;9;1;8
342981;3;4;2;9;8;1
348129;3;4;8;1;2;9
348192;3;4;8;1;9;2
348219;3;4;8;2;1;9
348291;3;4;8;2;9;1
348912;3;4;8;9;1;2
348921;3;4;8;9;2;1
349128;3;4;9;1;2;8
349182;3;4;9;1;8;2
349218;3;4;9;2;1;8
349281;3;4;9;2;8;1
349812;3;4;9;8;1;2
349821;3;4;9;8;2;1
381249;3;8;1;2;4;9
381294;3;8;1;2;9;4
381429;3;8;1;4;2;9
381492;3;8;1;4;9;2
381924;3;8;1;9;2;4
381942;3;8;1;9;4;2
382149;3;8;2;1;4;9
382194;3;8;2;1;9;4
382419;3;8;2;4;1;9
382491;3;8;2;4;9;1
382914;3;8;2;9;1;4
382941;3;8;2;9;4;1
384129;3;8;4;1;2;9
384192;3;8;4;1;9;2
384219;3;8;4;2;1;9
384291;3;8;4;2;9;1
384912;3;8;4;9;1;2
384921;3;8;4;9;2;1
389124;3;8;9;1;2;4
389142;3;8;9;1;4;2
389214;3;8;9;2;1;4
389241;3;8;9;2;4;1
389412;3;8;9;4;1;2
389421;3;8;9;4;2;1
391248;3;9;1;2;4;8
391284;3;9;1;2;8;4
391428;3;9;1;4;2;8
391482;3;9;1;4;8;2
391824;3;9;1;8;2;4
391842;3;9;1;8;4;2
392148;3;9;2;1;4;8
392184;3;9;2;1;8;4
392418;3;9;2;4;1;8
392481;3;9;2;4;8;1
392814;3;9;2;8;1;4
392841;3;9;2;8;4;1
394128;3;9;4;1;2;8
394182;3;9;4;1;8;2
394218;3;9;4;2;1;8
394281;3;9;4;2;8;1
394812;3;9;4;8;1;2
394821;3;9;4;8;2;1
398124;3;9;8;1;2;4
398142;3;9;8;1;4;2
398214;3;9;8;2;1;4
398241;3;9;8;2;4;1
398412;3;9;8;4;1;2
398421;3;9;8;4;2;1
412389;4;1;2;3;8;9
412398;4;1;2;3;9;8
412839;4;1;2;8;3;9
412893;4;1;2;8;9;3
412938;4;1;2;9;3;8
412983;4;1;2;9;8;3
413289;4;1;3;2;8;9
413298;4;1;3;2;9;8
413829;4;1;3;8;2;9
413892;4;1;3;8;9;2
413928;4;1;3;9;2;8
413982;4;1;3;9;8;2
418239;4;1;8;2;3;9
418293;4;1;8;2;9;3
418329;4;1;8;3;2;9
418392;4;1;8;3;9;2
418923;4;1;8;9;2;3
418932;4;1;8;9;3;2
419238;4;1;9;2;3;8
419283;4;1;9;2;8;3
419328;4;1;9;3;2;8
419382;4;1;9;3;8;2
419823;4;1;9;8;2;3
419832;4;1;9;8;3;2
421389;4;2;1;3;8;9
421398;4;2;1;3;9;8
421839;4;2;1;8;3;9
421893;4;2;1;8;9;3
421938;4;2;1;9;3;8
421983;4;2;1;9;8;3
423189;4;2;3;1;8;9
423198;4;2;3;1;9;8
423819;4;2;3;8;1;9
423891;4;2;3;8;9;1
423918;4;2;3;9;1;8
423981;4;2;3;9;8;1
428139;4;2;8;1;3;9
428193;4;2;8;1;9;3
428319;4;2;8;3;1;9
428391;4;2;8;3;9;1
428913;4;2;8;9;1;3
428931;4;2;8;9;3;1
429138;4;2;9;1;3;8
429183;4;2;9;1;8;3
429318;4;2;9;3;1;8
429381;4;2;9;3;8;1
429813;4;2;9;8;1;3
429831;4;2;9;8;3;1
431289;4;3;1;2;8;9
431298;4;3;1;2;9;8
431829;4;3;1;8;2;9
431892;4;3;1;8;9;2
431928;4;3;1;9;2;8
431982;4;3;1;9;8;2
432189;4;3;2;1;8;9
432198;4;3;2;1;9;8
432819;4;3;2;8;1;9
432891;4;3;2;8;9;1
432918;4;3;2;9;1;8
432981;4;3;2;9;8;1
438129;4;3;8;1;2;9
438192;4;3;8;1;9;2
438219;4;3;8;2;1;9
438291;4;3;8;2;9;1
438912;4;3;8;9;1;2
438921;4;3;8;9;2;1
439128;4;3;9;1;2;8
439182;4;3;9;1;8;2
439218;4;3;9;2;1;8
439281;4;3;9;2;8;1
439812;4;3;9;8;1;2
439821;4;3;9;8;2;1
481239;4;8;1;2;3;9
481293;4;8;1;2;9;3
481329;4;8;1;3;2;9
481392;4;8;1;3;9;2
481923;4;8;1;9;2;3
481932;4;8;1;9;3;2
482139;4;8;2;1;3;9
482193;4;8;2;1;9;3
482319;4;8;2;3;1;9
482391;4;8;2;3;9;1
482913;4;8;2;9;1;3
482931;4;8;2;9;3;1
483129;4;8;3;1;2;9
483192;4;8;3;1;9;2
483219;4;8;3;2;1;9
483291;4;8;3;2;9;1
483912;4;8;3;9;1;2
483921;4;8;3;9;2;1
489123;4;8;9;1;2;3
489132;4;8;9;1;3;2
489213;4;8;9;2;1;3
489231;4;8;9;2;3;1
489312;4;8;9;3;1;2
489321;4;8;9;3;2;1
491238;4;9;1;2;3;8
491283;4;9;1;2;8;3
491328;4;9;1;3;2;8
491382;4;9;1;3;8;2
491823;4;9;1;8;2;3
491832;4;9;1;8;3;2
492138;4;9;2;1;3;8
492183;4;9;2;1;8;3
492318;4;9;2;3;1;8
492381;4;9;2;3;8;1
492813;4;9;2;8;1;3
492831;4;9;2;8;3;1
493128;4;9;3;1;2;8
493182;4;9;3;1;8;2
493218;4;9;3;2;1;8
493281;4;9;3;2;8;1
493812;4;9;3;8;1;2
493821;4;9;3;8;2;1
498123;4;9;8;1;2;3
498132;4;9;8;1;3;2
498213;4;9;8;2;1;3
498231;4;9;8;2;3;1
498312;4;9;8;3;1;2
498321;4;9;8;3;2;1
812349;8;1;2;3;4;9
812394;8;1;2;3;9;4
812439;8;1;2;4;3;9
812493;8;1;2;4;9;3
812934;8;1;2;9;3;4
812943;8;1;2;9;4;3
813249;8;1;3;2;4;9
813294;8;1;3;2;9;4
813429;8;1;3;4;2;9
813492;8;1;3;4;9;2
813924;8;1;3;9;2;4
813942;8;1;3;9;4;2
814239;8;1;4;2;3;9
814293;8;1;4;2;9;3
814329;8;1;4;3;2;9
814392;8;1;4;3;9;2
814923;8;1;4;9;2;3
814932;8;1;4;9;3;2
819234;8;1;9;2;3;4
819243;8;1;9;2;4;3
819324;8;1;9;3;2;4
819342;8;1;9;3;4;2
819423;8;1;9;4;2;3
819432;8;1;9;4;3;2
821349;8;2;1;3;4;9
821394;8;2;1;3;9;4
821439;8;2;1;4;3;9
821493;8;2;1;4;9;3
821934;8;2;1;9;3;4
821943;8;2;1;9;4;3
823149;8;2;3;1;4;9
823194;8;2;3;1;9;4
823419;8;2;3;4;1;9
823491;8;2;3;4;9;1
823914;8;2;3;9;1;4
823941;8;2;3;9;4;1
824139;8;2;4;1;3;9
824193;8;2;4;1;9;3
824319;8;2;4;3;1;9
824391;8;2;4;3;9;1
824913;8;2;4;9;1;3
824931;8;2;4;9;3;1
829134;8;2;9;1;3;4
829143;8;2;9;1;4;3
829314;8;2;9;3;1;4
829341;8;2;9;3;4;1
829413;8;2;9;4;1;3
829431;8;2;9;4;3;1
831249;8;3;1;2;4;9
831294;8;3;1;2;9;4
831429;8;3;1;4;2;9
831492;8;3;1;4;9;2
831924;8;3;1;9;2;4
831942;8;3;1;9;4;2
832149;8;3;2;1;4;9
832194;8;3;2;1;9;4
832419;8;3;2;4;1;9
832491;8;3;2;4;9;1
832914;8;3;2;9;1;4
832941;8;3;2;9;4;1
834129;8;3;4;1;2;9
834192;8;3;4;1;9;2
834219;8;3;4;2;1;9
834291;8;3;4;2;9;1
834912;8;3;4;9;1;2
834921;8;3;4;9;2;1
839124;8;3;9;1;2;4
839142;8;3;9;1;4;2
839214;8;3;9;2;1;4
839241;8;3;9;2;4;1
839412;8;3;9;4;1;2
839421;8;3;9;4;2;1
841239;8;4;1;2;3;9
841293;8;4;1;2;9;3
841329;8;4;1;3;2;9
841392;8;4;1;3;9;2
841923;8;4;1;9;2;3
841932;8;4;1;9;3;2
842139;8;4;2;1;3;9
842193;8;4;2;1;9;3
842319;8;4;2;3;1;9
842391;8;4;2;3;9;1
842913;8;4;2;9;1;3
842931;8;4;2;9;3;1
843129;8;4;3;1;2;9
843192;8;4;3;1;9;2
843219;8;4;3;2;1;9
843291;8;4;3;2;9;1
843912;8;4;3;9;1;2
843921;8;4;3;9;2;1
849123;8;4;9;1;2;3
849132;8;4;9;1;3;2
849213;8;4;9;2;1;3
849231;8;4;9;2;3;1
849312;8;4;9;3;1;2
849321;8;4;9;3;2;1
891234;8;9;1;2;3;4
891243;8;9;1;2;4;3
891324;8;9;1;3;2;4
891342;8;9;1;3;4;2
891423;8;9;1;4;2;3
891432;8;9;1;4;3;2
892134;8;9;2;1;3;4
892143;8;9;2;1;4;3
892314;8;9;2;3;1;4
892341;8;9;2;3;4;1
892413;8;9;2;4;1;3
892431;8;9;2;4;3;1
893124;8;9;3;1;2;4
893142;8;9;3;1;4;2
893214;8;9;3;2;1;4
893241;8;9;3;2;4;1
893412;8;9;3;4;1;2
893421;8;9;3;4;2;1
894123;8;9;4;1;2;3
894132;8;9;4;1;3;2
894213;8;9;4;2;1;3
894231;8;9;4;2;3;1
894312;8;9;4;3;1;2
894321;8;9;4;3;2;1
912348;9;1;2;3;4;8
912384;9;1;2;3;8;4
912438;9;1;2;4;3;8
912483;9;1;2;4;8;3
912834;9;1;2;8;3;4
912843;9;1;2;8;4;3
913248;9;1;3;2;4;8
913284;9;1;3;2;8;4
913428;9;1;3;4;2;8
913482;9;1;3;4;8;2
913824;9;1;3;8;2;4
913842;9;1;3;8;4;2
914238;9;1;4;2;3;8
914283;9;1;4;2;8;3
914328;9;1;4;3;2;8
914382;9;1;4;3;8;2
914823;9;1;4;8;2;3
914832;9;1;4;8;3;2
918234;9;1;8;2;3;4
918243;9;1;8;2;4;3
918324;9;1;8;3;2;4
918342;9;1;8;3;4;2
918423;9;1;8;4;2;3
918432;9;1;8;4;3;2
921348;9;2;1;3;4;8
921384;9;2;1;3;8;4
921438;9;2;1;4;3;8
921483;9;2;1;4;8;3
921834;9;2;1;8;3;4
921843;9;2;1;8;4;3
923148;9;2;3;1;4;8
923184;9;2;3;1;8;4
923418;9;2;3;4;1;8
923481;9;2;3;4;8;1
923814;9;2;3;8;1;4
923841;9;2;3;8;4;1
924138;9;2;4;1;3;8
924183;9;2;4;1;8;3
924318;9;2;4;3;1;8
924381;9;2;4;3;8;1
924813;9;2;4;8;1;3
924831;9;2;4;8;3;1
928134;9;2;8;1;3;4
928143;9;2;8;1;4;3
928314;9;2;8;3;1;4
928341;9;2;8;3;4;1
928413;9;2;8;4;1;3
928431;9;2;8;4;3;1
931248;9;3;1;2;4;8
931284;9;3;1;2;8;4
931428;9;3;1;4;2;8
931482;9;3;1;4;8;2
931824;9;3;1;8;2;4
931842;9;3;1;8;4;2
932148;9;3;2;1;4;8
932184;9;3;2;1;8;4
932418;9;3;2;4;1;8
932481;9;3;2;4;8;1
932814;9;3;2;8;1;4
932841;9;3;2;8;4;1
934128;9;3;4;1;2;8
934182;9;3;4;1;8;2
934218;9;3;4;2;1;8
934281;9;3;4;2;8;1
934812;9;3;4;8;1;2
934821;9;3;4;8;2;1
938124;9;3;8;1;2;4
938142;9;3;8;1;4;2
938214;9;3;8;2;1;4
938241;9;3;8;2;4;1
938412;9;3;8;4;1;2
938421;9;3;8;4;2;1
941238;9;4;1;2;3;8
941283;9;4;1;2;8;3
941328;9;4;1;3;2;8
941382;9;4;1;3;8;2
941823;9;4;1;8;2;3
941832;9;4;1;8;3;2
942138;9;4;2;1;3;8
942183;9;4;2;1;8;3
942318;9;4;2;3;1;8
942381;9;4;2;3;8;1
942813;9;4;2;8;1;3
942831;9;4;2;8;3;1
943128;9;4;3;1;2;8
943182;9;4;3;1;8;2
943218;9;4;3;2;1;8
943281;9;4;3;2;8;1
943812;9;4;3;8;1;2
943821;9;4;3;8;2;1
948123;9;4;8;1;2;3
948132;9;4;8;1;3;2
948213;9;4;8;2;1;3
948231;9;4;8;2;3;1
948312;9;4;8;3;1;2
948321;9;4;8;3;2;1
981234;9;8;1;2;3;4
981243;9;8;1;2;4;3
981324;9;8;1;3;2;4
981342;9;8;1;3;4;2
981423;9;8;1;4;2;3
981432;9;8;1;4;3;2
982134;9;8;2;1;3;4
982143;9;8;2;1;4;3
982314;9;8;2;3;1;4
982341;9;8;2;3;4;1
982413;9;8;2;4;1;3
982431;9;8;2;4;3;1
983124;9;8;3;1;2;4
983142;9;8;3;1;4;2
983214;9;8;3;2;1;4
983241;9;8;3;2;4;1
983412;9;8;3;4;1;2
983421;9;8;3;4;2;1
984123;9;8;4;1;2;3
984132;9;8;4;1;3;2
984213;9;8;4;2;1;3
984231;9;8;4;2;3;1
984312;9;8;4;3;1;2
984321;9;8;4;3;2;1
123567;1;2;3;5;6;7
123576;1;2;3;5;7;6
123657;1;2;3;6;5;7
123675;1;2;3;6;7;5
123756;1;2;3;7;5;6
123765;1;2;3;7;6;5
125367;1;2;5;3;6;7
125376;1;2;5;3;7;6
125637;1;2;5;6;3;7
125673;1;2;5;6;7;3
125736;1;2;5;7;3;6
125763;1;2;5;7;6;3
126357;1;2;6;3;5;7
126375;1;2;6;3;7;5
126537;1;2;6;5;3;7
126573;1;2;6;5;7;3
126735;1;2;6;7;3;5
126753;1;2;6;7;5;3
127356;1;2;7;3;5;6
127365;1;2;7;3;6;5
127536;1;2;7;5;3;6
127563;1;2;7;5;6;3
127635;1;2;7;6;3;5
127653;1;2;7;6;5;3
132567;1;3;2;5;6;7
132576;1;3;2;5;7;6
132657;1;3;2;6;5;7
132675;1;3;2;6;7;5
132756;1;3;2;7;5;6
132765;1;3;2;7;6;5
135267;1;3;5;2;6;7
135276;1;3;5;2;7;6
135627;1;3;5;6;2;7
135672;1;3;5;6;7;2
135726;1;3;5;7;2;6
135762;1;3;5;7;6;2
136257;1;3;6;2;5;7
136275;1;3;6;2;7;5
136527;1;3;6;5;2;7
136572;1;3;6;5;7;2
136725;1;3;6;7;2;5
136752;1;3;6;7;5;2
137256;1;3;7;2;5;6
137265;1;3;7;2;6;5
137526;1;3;7;5;2;6
137562;1;3;7;5;6;2
137625;1;3;7;6;2;5
137652;1;3;7;6;5;2
152367;1;5;2;3;6;7
152376;1;5;2;3;7;6
152637;1;5;2;6;3;7
152673;1;5;2;6;7;3
152736;1;5;2;7;3;6
152763;1;5;2;7;6;3
153267;1;5;3;2;6;7
153276;1;5;3;2;7;6
153627;1;5;3;6;2;7
153672;1;5;3;6;7;2
153726;1;5;3;7;2;6
153762;1;5;3;7;6;2
156237;1;5;6;2;3;7
156273;1;5;6;2;7;3
156327;1;5;6;3;2;7
156372;1;5;6;3;7;2
156723;1;5;6;7;2;3
156732;1;5;6;7;3;2
157236;1;5;7;2;3;6
157263;1;5;7;2;6;3
157326;1;5;7;3;2;6
157362;1;5;7;3;6;2
157623;1;5;7;6;2;3
157632;1;5;7;6;3;2
162357;1;6;2;3;5;7
162375;1;6;2;3;7;5
162537;1;6;2;5;3;7
162573;1;6;2;5;7;3
162735;1;6;2;7;3;5
162753;1;6;2;7;5;3
163257;1;6;3;2;5;7
163275;1;6;3;2;7;5
163527;1;6;3;5;2;7
163572;1;6;3;5;7;2
163725;1;6;3;7;2;5
163752;1;6;3;7;5;2
165237;1;6;5;2;3;7
165273;1;6;5;2;7;3
165327;1;6;5;3;2;7
165372;1;6;5;3;7;2
165723;1;6;5;7;2;3
165732;1;6;5;7;3;2
167235;1;6;7;2;3;5
167253;1;6;7;2;5;3
167325;1;6;7;3;2;5
167352;1;6;7;3;5;2
167523;1;6;7;5;2;3
167532;1;6;7;5;3;2
172356;1;7;2;3;5;6
172365;1;7;2;3;6;5
172536;1;7;2;5;3;6
172563;1;7;2;5;6;3
172635;1;7;2;6;3;5
172653;1;7;2;6;5;3
173256;1;7;3;2;5;6
173265;1;7;3;2;6;5
173526;1;7;3;5;2;6
173562;1;7;3;5;6;2
173625;1;7;3;6;2;5
173652;1;7;3;6;5;2
175236;1;7;5;2;3;6
175263;1;7;5;2;6;3
175326;1;7;5;3;2;6
175362;1;7;5;3;6;2
175623;1;7;5;6;2;3
175632;1;7;5;6;3;2
176235;1;7;6;2;3;5
176253;1;7;6;2;5;3
176325;1;7;6;3;2;5
176352;1;7;6;3;5;2
176523;1;7;6;5;2;3
176532;1;7;6;5;3;2
213567;2;1;3;5;6;7
213576;2;1;3;5;7;6
213657;2;1;3;6;5;7
213675;2;1;3;6;7;5
213756;2;1;3;7;5;6
213765;2;1;3;7;6;5
215367;2;1;5;3;6;7
215376;2;1;5;3;7;6
215637;2;1;5;6;3;7
215673;2;1;5;6;7;3
215736;2;1;5;7;3;6
215763;2;1;5;7;6;3
216357;2;1;6;3;5;7
216375;2;1;6;3;7;5
216537;2;1;6;5;3;7
216573;2;1;6;5;7;3
216735;2;1;6;7;3;5
216753;2;1;6;7;5;3
217356;2;1;7;3;5;6
217365;2;1;7;3;6;5
217536;2;1;7;5;3;6
217563;2;1;7;5;6;3
217635;2;1;7;6;3;5
217653;2;1;7;6;5;3
231567;2;3;1;5;6;7
231576;2;3;1;5;7;6
231657;2;3;1;6;5;7
231675;2;3;1;6;7;5
231756;2;3;1;7;5;6
231765;2;3;1;7;6;5
235167;2;3;5;1;6;7
235176;2;3;5;1;7;6
235617;2;3;5;6;1;7
235671;2;3;5;6;7;1
235716;2;3;5;7;1;6
235761;2;3;5;7;6;1
236157;2;3;6;1;5;7
236175;2;3;6;1;7;5
236517;2;3;6;5;1;7
236571;2;3;6;5;7;1
236715;2;3;6;7;1;5
236751;2;3;6;7;5;1
237156;2;3;7;1;5;6
237165;2;3;7;1;6;5
237516;2;3;7;5;1;6
237561;2;3;7;5;6;1
237615;2;3;7;6;1;5
237651;2;3;7;6;5;1
251367;2;5;1;3;6;7
251376;2;5;1;3;7;6
251637;2;5;1;6;3;7
251673;2;5;1;6;7;3
251736;2;5;1;7;3;6
251763;2;5;1;7;6;3
253167;2;5;3;1;6;7
253176;2;5;3;1;7;6
253617;2;5;3;6;1;7
253671;2;5;3;6;7;1
253716;2;5;3;7;1;6
253761;2;5;3;7;6;1
256137;2;5;6;1;3;7
256173;2;5;6;1;7;3
256317;2;5;6;3;1;7
256371;2;5;6;3;7;1
256713;2;5;6;7;1;3
256731;2;5;6;7;3;1
257136;2;5;7;1;3;6
257163;2;5;7;1;6;3
257316;2;5;7;3;1;6
257361;2;5;7;3;6;1
257613;2;5;7;6;1;3
257631;2;5;7;6;3;1
261357;2;6;1;3;5;7
261375;2;6;1;3;7;5
261537;2;6;1;5;3;7
261573;2;6;1;5;7;3
261735;2;6;1;7;3;5
261753;2;6;1;7;5;3
263157;2;6;3;1;5;7
263175;2;6;3;1;7;5
263517;2;6;3;5;1;7
263571;2;6;3;5;7;1
263715;2;6;3;7;1;5
263751;2;6;3;7;5;1
265137;2;6;5;1;3;7
265173;2;6;5;1;7;3
265317;2;6;5;3;1;7
265371;2;6;5;3;7;1
265713;2;6;5;7;1;3
265731;2;6;5;7;3;1
267135;2;6;7;1;3;5
267153;2;6;7;1;5;3
267315;2;6;7;3;1;5
267351;2;6;7;3;5;1
267513;2;6;7;5;1;3
267531;2;6;7;5;3;1
271356;2;7;1;3;5;6
271365;2;7;1;3;6;5
271536;2;7;1;5;3;6
271563;2;7;1;5;6;3
271635;2;7;1;6;3;5
271653;2;7;1;6;5;3
273156;2;7;3;1;5;6
273165;2;7;3;1;6;5
273516;2;7;3;5;1;6
273561;2;7;3;5;6;1
273615;2;7;3;6;1;5
273651;2;7;3;6;5;1
275136;2;7;5;1;3;6
275163;2;7;5;1;6;3
275316;2;7;5;3;1;6
275361;2;7;5;3;6;1
275613;2;7;5;6;1;3
275631;2;7;5;6;3;1
276135;2;7;6;1;3;5
276153;2;7;6;1;5;3
276315;2;7;6;3;1;5
276351;2;7;6;3;5;1
276513;2;7;6;5;1;3
276531;2;7;6;5;3;1
312567;3;1;2;5;6;7
312576;3;1;2;5;7;6
312657;3;1;2;6;5;7
312675;3;1;2;6;7;5
312756;3;1;2;7;5;6
312765;3;1;2;7;6;5
315267;3;1;5;2;6;7
315276;3;1;5;2;7;6
315627;3;1;5;6;2;7
315672;3;1;5;6;7;2
315726;3;1;5;7;2;6
315762;3;1;5;7;6;2
316257;3;1;6;2;5;7
316275;3;1;6;2;7;5
316527;3;1;6;5;2;7
316572;3;1;6;5;7;2
316725;3;1;6;7;2;5
316752;3;1;6;7;5;2
317256;3;1;7;2;5;6
317265;3;1;7;2;6;5
317526;3;1;7;5;2;6
317562;3;1;7;5;6;2
317625;3;1;7;6;2;5
317652;3;1;7;6;5;2
321567;3;2;1;5;6;7
321576;3;2;1;5;7;6
321657;3;2;1;6;5;7
321675;3;2;1;6;7;5
321756;3;2;1;7;5;6
321765;3;2;1;7;6;5
325167;3;2;5;1;6;7
325176;3;2;5;1;7;6
325617;3;2;5;6;1;7
325671;3;2;5;6;7;1
325716;3;2;5;7;1;6
325761;3;2;5;7;6;1
326157;3;2;6;1;5;7
326175;3;2;6;1;7;5
326517;3;2;6;5;1;7
326571;3;2;6;5;7;1
326715;3;2;6;7;1;5
326751;3;2;6;7;5;1
327156;3;2;7;1;5;6
327165;3;2;7;1;6;5
327516;3;2;7;5;1;6
327561;3;2;7;5;6;1
327615;3;2;7;6;1;5
327651;3;2;7;6;5;1
351267;3;5;1;2;6;7
351276;3;5;1;2;7;6
351627;3;5;1;6;2;7
351672;3;5;1;6;7;2
351726;3;5;1;7;2;6
351762;3;5;1;7;6;2
352167;3;5;2;1;6;7
352176;3;5;2;1;7;6
352617;3;5;2;6;1;7
352671;3;5;2;6;7;1
352716;3;5;2;7;1;6
352761;3;5;2;7;6;1
356127;3;5;6;1;2;7
356172;3;5;6;1;7;2
356217;3;5;6;2;1;7
356271;3;5;6;2;7;1
356712;3;5;6;7;1;2
356721;3;5;6;7;2;1
357126;3;5;7;1;2;6
357162;3;5;7;1;6;2
357216;3;5;7;2;1;6
357261;3;5;7;2;6;1
357612;3;5;7;6;1;2
357621;3;5;7;6;2;1
361257;3;6;1;2;5;7
361275;3;6;1;2;7;5
361527;3;6;1;5;2;7
361572;3;6;1;5;7;2
361725;3;6;1;7;2;5
361752;3;6;1;7;5;2
362157;3;6;2;1;5;7
362175;3;6;2;1;7;5
362517;3;6;2;5;1;7
362571;3;6;2;5;7;1
362715;3;6;2;7;1;5
362751;3;6;2;7;5;1
365127;3;6;5;1;2;7
365172;3;6;5;1;7;2
365217;3;6;5;2;1;7
365271;3;6;5;2;7;1
365712;3;6;5;7;1;2
365721;3;6;5;7;2;1
367125;3;6;7;1;2;5
367152;3;6;7;1;5;2
367215;3;6;7;2;1;5
367251;3;6;7;2;5;1
367512;3;6;7;5;1;2
367521;3;6;7;5;2;1
371256;3;7;1;2;5;6
371265;3;7;1;2;6;5
371526;3;7;1;5;2;6
371562;3;7;1;5;6;2
371625;3;7;1;6;2;5
371652;3;7;1;6;5;2
372156;3;7;2;1;5;6
372165;3;7;2;1;6;5
372516;3;7;2;5;1;6
372561;3;7;2;5;6;1
372615;3;7;2;6;1;5
372651;3;7;2;6;5;1
375126;3;7;5;1;2;6
375162;3;7;5;1;6;2
375216;3;7;5;2;1;6
375261;3;7;5;2;6;1
375612;3;7;5;6;1;2
375621;3;7;5;6;2;1
376125;3;7;6;1;2;5
376152;3;7;6;1;5;2
376215;3;7;6;2;1;5
376251;3;7;6;2;5;1
376512;3;7;6;5;1;2
376521;3;7;6;5;2;1
512367;5;1;2;3;6;7
512376;5;1;2;3;7;6
512637;5;1;2;6;3;7
512673;5;1;2;6;7;3
512736;5;1;2;7;3;6
512763;5;1;2;7;6;3
513267;5;1;3;2;6;7
513276;5;1;3;2;7;6
513627;5;1;3;6;2;7
513672;5;1;3;6;7;2
513726;5;1;3;7;2;6
513762;5;1;3;7;6;2
516237;5;1;6;2;3;7
516273;5;1;6;2;7;3
516327;5;1;6;3;2;7
516372;5;1;6;3;7;2
